AutoCtr,Order,OtherOrders,CommonAncestor
1600,Hexanchiformes,Gadiformes,457
1601,Hexanchiformes,Lampriformes,457
1602,Hexanchiformes,Trachichthyiformes,457
1603,Hexanchiformes,Beryciformes,457
1604,Hexanchiformes,Holocentriformes,457
1605,Hexanchiformes,Ophidiiformes,457
1606,Hexanchiformes,Batrachoidiformes,457
1607,Hexanchiformes,Kurtiformes,457
1608,Hexanchiformes,Gobiiformes,457
1609,Hexanchiformes,Scombriformes,457
1610,Hexanchiformes,Syngnathiformes,457
1611,Hexanchiformes,Dactylopteriformes,457
1612,Hexanchiformes,Callionymiformes,457
1613,Hexanchiformes,Mulliformes,457
1614,Hexanchiformes,Synbranchiformes,457
1615,Hexanchiformes,Anabantiformes,457
1616,Hexanchiformes,Carangaria/misc,457
1617,Hexanchiformes,Carangiformes,457
1618,Hexanchiformes,Pleuronectiformes,457
1619,Hexanchiformes,Mugiliformes,457
1620,Hexanchiformes,Ovalentaria/misc,457
1621,Hexanchiformes,Gobiesociformes,457
1622,Hexanchiformes,Blenniiformes,457
1623,Hexanchiformes,Cichliformes,457
1624,Hexanchiformes,Beloniformes,457
1625,Hexanchiformes,Atheriniformes,457
1626,Hexanchiformes,Cyprinodontiformes,457
1627,Hexanchiformes,Perciformes/Percoidei,457
1628,Hexanchiformes,Perciformes/Zoarcoidei,457
1629,Hexanchiformes,Perciformes/Bembropoidei,457
1630,Hexanchiformes,Perciformes/Percophoidei,457
1631,Hexanchiformes,Perciformes/Notothenioidei,457
1632,Hexanchiformes,Perciformes/Uranoscopoidei,457
1633,Hexanchiformes,Perciformes/Serranoidei,457
1634,Hexanchiformes,Perciformes/Scorpaenoidei,457
1635,Hexanchiformes,Perciformes/Gasterosteoidei,457
1636,Hexanchiformes,Perciformes/Cottoidei,457
1637,Hexanchiformes,Acropomatiformes,457
1638,Hexanchiformes,Centrarchiformes,457
1639,Hexanchiformes,Eupercaria/misc,457
1640,Hexanchiformes,Acanthuriformes,457
1641,Hexanchiformes,Lophiiformes,457
1642,Hexanchiformes,Tetraodontiformes,457
1643,Hexanchiformes,Coelacanthiformes,457
1644,Hexanchiformes,Ceratodontiformes,457
1645,Squaliformes,Myxiniformes,500
1646,Squaliformes,Petromyzontiformes,500
1647,Squaliformes,Heterodontiformes,196
1648,Squaliformes,Orectolobiformes,196
1649,Squaliformes,Lamniformes,196
1650,Squaliformes,Carcharhiniformes,196
1651,Squaliformes,Hexanchiformes,210
1652,Squaliformes,Echinorhiniformes,155
1653,Squaliformes,Pristiophoriformes,155
1654,Squaliformes,Squatiniformes,155
1655,Squaliformes,Rajiformes,281
1656,Squaliformes,Torpediniformes,281
1657,Squaliformes,Rhinopristiformes,281
1658,Squaliformes,Myliobatiformes,281
1659,Squaliformes,Chimaeriformes,420
1660,Squaliformes,Polypteriformes,457
1661,Squaliformes,Acipenseriformes,457
1662,Squaliformes,Amiiformes,457
1663,Squaliformes,Lepisosteiformes,457
1664,Squaliformes,Elopiformes,457
1665,Squaliformes,Albuliformes,457
1666,Squaliformes,Notacanthiformes,457
1667,Squaliformes,Anguilliformes,457
1668,Squaliformes,Saccopharyngiformes,457
1669,Squaliformes,Hiodontiformes,457
1670,Squaliformes,Osteoglossiformes,457
1671,Squaliformes,Clupeiformes,457
1672,Squaliformes,Alepocephaliformes,457
1673,Squaliformes,Gonorynchiformes,457
1674,Squaliformes,Cypriniformes,457
1675,Squaliformes,Characiformes,457
1676,Squaliformes,Gymnotiformes,457
1677,Squaliformes,Siluriformes,457
1678,Squaliformes,Lepidogalaxiiformes,457
1679,Squaliformes,Esociformes,457
1680,Squaliformes,Salmoniformes,457
1681,Squaliformes,Argentiniformes,457
1682,Squaliformes,Galaxiiformes,457
1683,Squaliformes,Stomiiformes,457
1684,Squaliformes,Osmeriformes,457
1685,Squaliformes,Ateleopodiformes,457
1686,Squaliformes,Aulopiformes,457
1687,Squaliformes,Myctophiformes,457
1688,Squaliformes,Polymixiiformes,457
1689,Squaliformes,Percopsiformes,457
1690,Squaliformes,Zeiformes,457
1691,Squaliformes,Stylephoriformes,457
1692,Squaliformes,Gadiformes,457
1693,Squaliformes,Lampriformes,457
1694,Squaliformes,Trachichthyiformes,457
1695,Squaliformes,Beryciformes,457
1696,Squaliformes,Holocentriformes,457
1697,Squaliformes,Ophidiiformes,457
1698,Squaliformes,Batrachoidiformes,457
1699,Squaliformes,Kurtiformes,457
1700,Squaliformes,Gobiiformes,457
1701,Squaliformes,Scombriformes,457
1702,Squaliformes,Syngnathiformes,457
1703,Squaliformes,Dactylopteriformes,457
1704,Squaliformes,Callionymiformes,457
1705,Squaliformes,Mulliformes,457
1706,Squaliformes,Synbranchiformes,457
1707,Squaliformes,Anabantiformes,457
1708,Squaliformes,Carangaria/misc,457
1709,Squaliformes,Carangiformes,457
1710,Squaliformes,Pleuronectiformes,457
1711,Squaliformes,Mugiliformes,457
1712,Squaliformes,Ovalentaria/misc,457
1713,Squaliformes,Gobiesociformes,457
1714,Squaliformes,Blenniiformes,457
1715,Squaliformes,Cichliformes,457
1716,Squaliformes,Beloniformes,457
1717,Squaliformes,Atheriniformes,457
1718,Squaliformes,Cyprinodontiformes,457
1719,Squaliformes,Perciformes/Percoidei,457
1720,Squaliformes,Perciformes/Zoarcoidei,457
1721,Squaliformes,Perciformes/Bembropoidei,457
1722,Squaliformes,Perciformes/Percophoidei,457
1723,Squaliformes,Perciformes/Notothenioidei,457
1724,Squaliformes,Perciformes/Uranoscopoidei,457
1725,Squaliformes,Perciformes/Serranoidei,457
1726,Squaliformes,Perciformes/Scorpaenoidei,457
1727,Squaliformes,Perciformes/Gasterosteoidei,457
1728,Squaliformes,Perciformes/Cottoidei,457
1729,Squaliformes,Acropomatiformes,457
1730,Squaliformes,Centrarchiformes,457
1731,Squaliformes,Eupercaria/misc,457
1732,Squaliformes,Acanthuriformes,457
1733,Squaliformes,Lophiiformes,457
1734,Squaliformes,Tetraodontiformes,457
1735,Squaliformes,Coelacanthiformes,457
1736,Squaliformes,Ceratodontiformes,457
1737,Echinorhiniformes,Myxiniformes,500
1738,Echinorhiniformes,Petromyzontiformes,500
1739,Echinorhiniformes,Heterodontiformes,196
1740,Echinorhiniformes,Orectolobiformes,196
1741,Echinorhiniformes,Lamniformes,196
1742,Echinorhiniformes,Carcharhiniformes,196
1743,Echinorhiniformes,Hexanchiformes,210
1744,Echinorhiniformes,Squaliformes,155
1745,Echinorhiniformes,Pristiophoriformes,155
1746,Echinorhiniformes,Squatiniformes,155
1747,Echinorhiniformes,Rajiformes,281
1748,Echinorhiniformes,Torpediniformes,281
1749,Echinorhiniformes,Rhinopristiformes,281
1750,Echinorhiniformes,Myliobatiformes,281
1751,Echinorhiniformes,Chimaeriformes,420
1752,Echinorhiniformes,Polypteriformes,457
1753,Echinorhiniformes,Acipenseriformes,457
1754,Echinorhiniformes,Amiiformes,457
1755,Echinorhiniformes,Lepisosteiformes,457
1756,Echinorhiniformes,Elopiformes,457
1757,Echinorhiniformes,Albuliformes,457
1758,Echinorhiniformes,Notacanthiformes,457
1759,Echinorhiniformes,Anguilliformes,457
1760,Echinorhiniformes,Saccopharyngiformes,457
1761,Echinorhiniformes,Hiodontiformes,457
1762,Echinorhiniformes,Osteoglossiformes,457
1763,Echinorhiniformes,Clupeiformes,457
1764,Echinorhiniformes,Alepocephaliformes,457
1765,Echinorhiniformes,Gonorynchiformes,457
1766,Echinorhiniformes,Cypriniformes,457
1767,Echinorhiniformes,Characiformes,457
1768,Echinorhiniformes,Gymnotiformes,457
1769,Echinorhiniformes,Siluriformes,457
1770,Echinorhiniformes,Lepidogalaxiiformes,457
1771,Echinorhiniformes,Esociformes,457
1772,Echinorhiniformes,Salmoniformes,457
1773,Echinorhiniformes,Argentiniformes,457
1774,Echinorhiniformes,Galaxiiformes,457
1775,Echinorhiniformes,Stomiiformes,457
1776,Echinorhiniformes,Osmeriformes,457
1777,Echinorhiniformes,Ateleopodiformes,457
1778,Echinorhiniformes,Aulopiformes,457
1779,Echinorhiniformes,Myctophiformes,457
1780,Echinorhiniformes,Polymixiiformes,457
1781,Echinorhiniformes,Percopsiformes,457
1782,Echinorhiniformes,Zeiformes,457
1783,Echinorhiniformes,Stylephoriformes,457
1784,Echinorhiniformes,Gadiformes,457
1785,Echinorhiniformes,Lampriformes,457
1786,Echinorhiniformes,Trachichthyiformes,457
1787,Echinorhiniformes,Beryciformes,457
1788,Echinorhiniformes,Holocentriformes,457
1789,Echinorhiniformes,Ophidiiformes,457
1790,Echinorhiniformes,Batrachoidiformes,457
1791,Echinorhiniformes,Kurtiformes,457
1792,Echinorhiniformes,Gobiiformes,457
1793,Echinorhiniformes,Scombriformes,457
1794,Echinorhiniformes,Syngnathiformes,457
1795,Echinorhiniformes,Dactylopteriformes,457
1796,Echinorhiniformes,Callionymiformes,457
1797,Echinorhiniformes,Mulliformes,457
1798,Echinorhiniformes,Synbranchiformes,457
1799,Echinorhiniformes,Anabantiformes,457
1800,Echinorhiniformes,Carangaria/misc,457
1801,Echinorhiniformes,Carangiformes,457
1802,Echinorhiniformes,Pleuronectiformes,457
1803,Echinorhiniformes,Mugiliformes,457
1804,Echinorhiniformes,Ovalentaria/misc,457
1805,Echinorhiniformes,Gobiesociformes,457
1806,Echinorhiniformes,Blenniiformes,457
1807,Echinorhiniformes,Cichliformes,457
1808,Echinorhiniformes,Beloniformes,457
1809,Echinorhiniformes,Atheriniformes,457
1810,Echinorhiniformes,Cyprinodontiformes,457
1811,Echinorhiniformes,Perciformes/Percoidei,457
1812,Echinorhiniformes,Perciformes/Zoarcoidei,457
1813,Echinorhiniformes,Perciformes/Bembropoidei,457
1814,Echinorhiniformes,Perciformes/Percophoidei,457
1815,Echinorhiniformes,Perciformes/Notothenioidei,457
1816,Echinorhiniformes,Perciformes/Uranoscopoidei,457
1817,Echinorhiniformes,Perciformes/Serranoidei,457
1818,Echinorhiniformes,Perciformes/Scorpaenoidei,457
1819,Echinorhiniformes,Perciformes/Gasterosteoidei,457
1820,Echinorhiniformes,Perciformes/Cottoidei,457
1821,Echinorhiniformes,Acropomatiformes,457
1822,Echinorhiniformes,Centrarchiformes,457
1823,Echinorhiniformes,Eupercaria/misc,457
1824,Echinorhiniformes,Acanthuriformes,457
1825,Echinorhiniformes,Lophiiformes,457
1826,Echinorhiniformes,Tetraodontiformes,457
1827,Echinorhiniformes,Coelacanthiformes,457
1828,Echinorhiniformes,Ceratodontiformes,457
1829,Pristiophoriformes,Myxiniformes,500
1830,Pristiophoriformes,Petromyzontiformes,500
1831,Pristiophoriformes,Heterodontiformes,196
1832,Pristiophoriformes,Orectolobiformes,196
1833,Pristiophoriformes,Lamniformes,196
1834,Pristiophoriformes,Carcharhiniformes,196
1835,Pristiophoriformes,Hexanchiformes,210
1836,Pristiophoriformes,Squaliformes,155
1837,Pristiophoriformes,Echinorhiniformes,155
1838,Pristiophoriformes,Squatiniformes,155
1839,Pristiophoriformes,Rajiformes,281
1840,Pristiophoriformes,Torpediniformes,281
1841,Pristiophoriformes,Rhinopristiformes,281
1842,Pristiophoriformes,Myliobatiformes,281
1843,Pristiophoriformes,Chimaeriformes,420
1844,Pristiophoriformes,Polypteriformes,457
1845,Pristiophoriformes,Acipenseriformes,457
1846,Pristiophoriformes,Amiiformes,457
1847,Pristiophoriformes,Lepisosteiformes,457
1848,Pristiophoriformes,Elopiformes,457
1849,Pristiophoriformes,Albuliformes,457
1850,Pristiophoriformes,Notacanthiformes,457
1851,Pristiophoriformes,Anguilliformes,457
1852,Pristiophoriformes,Saccopharyngiformes,457
1853,Pristiophoriformes,Hiodontiformes,457
1854,Pristiophoriformes,Osteoglossiformes,457
1855,Pristiophoriformes,Clupeiformes,457
1856,Pristiophoriformes,Alepocephaliformes,457
1857,Pristiophoriformes,Gonorynchiformes,457
1858,Pristiophoriformes,Cypriniformes,457
1859,Pristiophoriformes,Characiformes,457
1860,Pristiophoriformes,Gymnotiformes,457
1861,Pristiophoriformes,Siluriformes,457
1862,Pristiophoriformes,Lepidogalaxiiformes,457
1863,Pristiophoriformes,Esociformes,457
1864,Pristiophoriformes,Salmoniformes,457
1865,Pristiophoriformes,Argentiniformes,457
1866,Pristiophoriformes,Galaxiiformes,457
1867,Pristiophoriformes,Stomiiformes,457
1868,Pristiophoriformes,Osmeriformes,457
1869,Pristiophoriformes,Ateleopodiformes,457
1870,Pristiophoriformes,Aulopiformes,457
1871,Pristiophoriformes,Myctophiformes,457
1872,Pristiophoriformes,Polymixiiformes,457
1873,Pristiophoriformes,Percopsiformes,457
1874,Pristiophoriformes,Zeiformes,457
1875,Pristiophoriformes,Stylephoriformes,457
1876,Pristiophoriformes,Gadiformes,457
1877,Pristiophoriformes,Lampriformes,457
1878,Pristiophoriformes,Trachichthyiformes,457
1879,Pristiophoriformes,Beryciformes,457
1880,Pristiophoriformes,Holocentriformes,457
1881,Pristiophoriformes,Ophidiiformes,457
1882,Pristiophoriformes,Batrachoidiformes,457
1883,Pristiophoriformes,Kurtiformes,457
1884,Pristiophoriformes,Gobiiformes,457
1885,Pristiophoriformes,Scombriformes,457
1886,Pristiophoriformes,Syngnathiformes,457
1887,Pristiophoriformes,Dactylopteriformes,457
1888,Pristiophoriformes,Callionymiformes,457
1889,Pristiophoriformes,Mulliformes,457
1890,Pristiophoriformes,Synbranchiformes,457
1891,Pristiophoriformes,Anabantiformes,457
1892,Pristiophoriformes,Carangaria/misc,457
1893,Pristiophoriformes,Carangiformes,457
1894,Pristiophoriformes,Pleuronectiformes,457
1895,Pristiophoriformes,Mugiliformes,457
1896,Pristiophoriformes,Ovalentaria/misc,457
1897,Pristiophoriformes,Gobiesociformes,457
1898,Pristiophoriformes,Blenniiformes,457
1899,Pristiophoriformes,Cichliformes,457
1900,Pristiophoriformes,Beloniformes,457
1901,Pristiophoriformes,Atheriniformes,457
1902,Pristiophoriformes,Cyprinodontiformes,457
1903,Pristiophoriformes,Perciformes/Percoidei,457
1904,Pristiophoriformes,Perciformes/Zoarcoidei,457
1905,Pristiophoriformes,Perciformes/Bembropoidei,457
1906,Pristiophoriformes,Perciformes/Percophoidei,457
1907,Pristiophoriformes,Perciformes/Notothenioidei,457
1908,Pristiophoriformes,Perciformes/Uranoscopoidei,457
1909,Pristiophoriformes,Perciformes/Serranoidei,457
1910,Pristiophoriformes,Perciformes/Scorpaenoidei,457
1911,Pristiophoriformes,Perciformes/Gasterosteoidei,457
1912,Pristiophoriformes,Perciformes/Cottoidei,457
1913,Pristiophoriformes,Acropomatiformes,457
1914,Pristiophoriformes,Centrarchiformes,457
1915,Pristiophoriformes,Eupercaria/misc,457
1916,Pristiophoriformes,Acanthuriformes,457
1917,Pristiophoriformes,Lophiiformes,457
1918,Pristiophoriformes,Tetraodontiformes,457
1919,Pristiophoriformes,Coelacanthiformes,457
1920,Pristiophoriformes,Ceratodontiformes,457
1921,Squatiniformes,Myxiniformes,500
1922,Squatiniformes,Petromyzontiformes,500
1923,Squatiniformes,Heterodontiformes,196
1924,Squatiniformes,Orectolobiformes,196
1925,Squatiniformes,Lamniformes,196
1926,Squatiniformes,Carcharhiniformes,196
1927,Squatiniformes,Hexanchiformes,210
1928,Squatiniformes,Squaliformes,155
1929,Squatiniformes,Echinorhiniformes,155
1930,Squatiniformes,Pristiophoriformes,155
1931,Squatiniformes,Rajiformes,281
1932,Squatiniformes,Torpediniformes,281
1933,Squatiniformes,Rhinopristiformes,281
1934,Squatiniformes,Myliobatiformes,281
1935,Squatiniformes,Chimaeriformes,420
1936,Squatiniformes,Polypteriformes,457
1937,Squatiniformes,Acipenseriformes,457
1938,Squatiniformes,Amiiformes,457
1939,Squatiniformes,Lepisosteiformes,457
1940,Squatiniformes,Elopiformes,457
1941,Squatiniformes,Albuliformes,457
1942,Squatiniformes,Notacanthiformes,457
1943,Squatiniformes,Anguilliformes,457
1944,Squatiniformes,Saccopharyngiformes,457
1945,Squatiniformes,Hiodontiformes,457
1946,Squatiniformes,Osteoglossiformes,457
1947,Squatiniformes,Clupeiformes,457
1948,Squatiniformes,Alepocephaliformes,457
1949,Squatiniformes,Gonorynchiformes,457
1950,Squatiniformes,Cypriniformes,457
1951,Squatiniformes,Characiformes,457
1952,Squatiniformes,Gymnotiformes,457
1953,Squatiniformes,Siluriformes,457
1954,Squatiniformes,Lepidogalaxiiformes,457
1955,Squatiniformes,Esociformes,457
1956,Squatiniformes,Salmoniformes,457
1957,Squatiniformes,Argentiniformes,457
1958,Squatiniformes,Galaxiiformes,457
1959,Squatiniformes,Stomiiformes,457
1960,Squatiniformes,Osmeriformes,457
1961,Squatiniformes,Ateleopodiformes,457
1962,Squatiniformes,Aulopiformes,457
1963,Squatiniformes,Myctophiformes,457
1964,Squatiniformes,Polymixiiformes,457
1965,Squatiniformes,Percopsiformes,457
1966,Squatiniformes,Zeiformes,457
1967,Squatiniformes,Stylephoriformes,457
1968,Squatiniformes,Gadiformes,457
1969,Squatiniformes,Lampriformes,457
1970,Squatiniformes,Trachichthyiformes,457
1971,Squatiniformes,Beryciformes,457
1972,Squatiniformes,Holocentriformes,457
1973,Squatiniformes,Ophidiiformes,457
1974,Squatiniformes,Batrachoidiformes,457
1975,Squatiniformes,Kurtiformes,457
1976,Squatiniformes,Gobiiformes,457
1977,Squatiniformes,Scombriformes,457
1978,Squatiniformes,Syngnathiformes,457
1979,Squatiniformes,Dactylopteriformes,457
1980,Squatiniformes,Callionymiformes,457
1981,Squatiniformes,Mulliformes,457
1982,Squatiniformes,Synbranchiformes,457
1983,Squatiniformes,Anabantiformes,457
1984,Squatiniformes,Carangaria/misc,457
1985,Squatiniformes,Carangiformes,457
1986,Squatiniformes,Pleuronectiformes,457
1987,Squatiniformes,Mugiliformes,457
1988,Squatiniformes,Ovalentaria/misc,457
1989,Squatiniformes,Gobiesociformes,457
1990,Squatiniformes,Blenniiformes,457
1991,Squatiniformes,Cichliformes,457
1992,Squatiniformes,Beloniformes,457
1993,Squatiniformes,Atheriniformes,457
1994,Squatiniformes,Cyprinodontiformes,457
1995,Squatiniformes,Perciformes/Percoidei,457
1996,Squatiniformes,Perciformes/Zoarcoidei,457
1997,Squatiniformes,Perciformes/Bembropoidei,457
1998,Squatiniformes,Perciformes/Percophoidei,457
1999,Squatiniformes,Perciformes/Notothenioidei,457
2000,Squatiniformes,Perciformes/Uranoscopoidei,457
2001,Squatiniformes,Perciformes/Serranoidei,457
2002,Squatiniformes,Perciformes/Scorpaenoidei,457
2003,Squatiniformes,Perciformes/Gasterosteoidei,457
2004,Squatiniformes,Perciformes/Cottoidei,457
2005,Squatiniformes,Acropomatiformes,457
2006,Squatiniformes,Centrarchiformes,457
2007,Squatiniformes,Eupercaria/misc,457
2008,Squatiniformes,Acanthuriformes,457
2009,Squatiniformes,Lophiiformes,457
2010,Squatiniformes,Tetraodontiformes,457
2011,Squatiniformes,Coelacanthiformes,457
2012,Squatiniformes,Ceratodontiformes,457
2013,Rajiformes,Myxiniformes,500
2014,Rajiformes,Petromyzontiformes,500
2015,Rajiformes,Heterodontiformes,281
2016,Rajiformes,Orectolobiformes,281
2017,Rajiformes,Lamniformes,281
2018,Rajiformes,Carcharhiniformes,281
2019,Rajiformes,Hexanchiformes,281
2020,Rajiformes,Squaliformes,281
2021,Rajiformes,Echinorhiniformes,281
2022,Rajiformes,Pristiophoriformes,281
2023,Rajiformes,Squatiniformes,281
2024,Rajiformes,Torpediniformes,129
2025,Rajiformes,Rhinopristiformes,129
2026,Rajiformes,Myliobatiformes,129
2027,Rajiformes,Chimaeriformes,420
2028,Rajiformes,Polypteriformes,457
2029,Rajiformes,Acipenseriformes,457
2030,Rajiformes,Amiiformes,457
2031,Rajiformes,Lepisosteiformes,457
2032,Rajiformes,Elopiformes,457
2033,Rajiformes,Albuliformes,457
2034,Rajiformes,Notacanthiformes,457
2035,Rajiformes,Anguilliformes,457
2036,Rajiformes,Saccopharyngiformes,457
2037,Rajiformes,Hiodontiformes,457
2038,Rajiformes,Osteoglossiformes,457
2039,Rajiformes,Clupeiformes,457
2040,Rajiformes,Alepocephaliformes,457
2041,Rajiformes,Gonorynchiformes,457
2042,Rajiformes,Cypriniformes,457
2043,Rajiformes,Characiformes,457
2044,Rajiformes,Gymnotiformes,457
2045,Rajiformes,Siluriformes,457
2046,Rajiformes,Lepidogalaxiiformes,457
2047,Rajiformes,Esociformes,457
2048,Rajiformes,Salmoniformes,457
2049,Rajiformes,Argentiniformes,457
2050,Rajiformes,Galaxiiformes,457
2051,Rajiformes,Stomiiformes,457
2052,Rajiformes,Osmeriformes,457
2053,Rajiformes,Ateleopodiformes,457
2054,Rajiformes,Aulopiformes,457
2055,Rajiformes,Myctophiformes,457
2056,Rajiformes,Polymixiiformes,457
2057,Rajiformes,Percopsiformes,457
2058,Rajiformes,Zeiformes,457
2059,Rajiformes,Stylephoriformes,457
2060,Rajiformes,Gadiformes,457
2061,Rajiformes,Lampriformes,457
2062,Rajiformes,Trachichthyiformes,457
2063,Rajiformes,Beryciformes,457
2064,Rajiformes,Holocentriformes,457
2065,Rajiformes,Ophidiiformes,457
2066,Rajiformes,Batrachoidiformes,457
2067,Rajiformes,Kurtiformes,457
2068,Rajiformes,Gobiiformes,457
2069,Rajiformes,Scombriformes,457
2070,Rajiformes,Syngnathiformes,457
2071,Rajiformes,Dactylopteriformes,457
2072,Rajiformes,Callionymiformes,457
2073,Rajiformes,Mulliformes,457
2074,Rajiformes,Synbranchiformes,457
2075,Rajiformes,Anabantiformes,457
2076,Rajiformes,Carangaria/misc,457
2077,Rajiformes,Carangiformes,457
2078,Rajiformes,Pleuronectiformes,457
2079,Rajiformes,Mugiliformes,457
2080,Rajiformes,Ovalentaria/misc,457
2081,Rajiformes,Gobiesociformes,457
2082,Rajiformes,Blenniiformes,457
2083,Rajiformes,Cichliformes,457
2084,Rajiformes,Beloniformes,457
2085,Rajiformes,Atheriniformes,457
2086,Rajiformes,Cyprinodontiformes,457
2087,Rajiformes,Perciformes/Percoidei,457
2088,Rajiformes,Perciformes/Zoarcoidei,457
2089,Rajiformes,Perciformes/Bembropoidei,457
2090,Rajiformes,Perciformes/Percophoidei,457
2091,Rajiformes,Perciformes/Notothenioidei,457
2092,Rajiformes,Perciformes/Uranoscopoidei,457
2093,Rajiformes,Perciformes/Serranoidei,457
2094,Rajiformes,Perciformes/Scorpaenoidei,457
2095,Rajiformes,Perciformes/Gasterosteoidei,457
